id,median_house_value
18260,383900.0
18261,465000.0
18262,500001.0
18263,442100.0
18264,342900.0
18265,457500.0
18266,473500.0
18267,500001.0
18268,500001.0
18269,500001.0
18270,500001.0
18271,500001.0
18272,500001.0
18273,500001.0
18274,500001.0
18275,500001.0
18276,500001.0
18277,500001.0
18278,500001.0
18279,500001.0
18280,500001.0
18281,500001.0
18282,500001.0
18283,500001.0
18284,500001.0
18285,500001.0
18286,500001.0
18287,500001.0
18288,500001.0
18289,500001.0
18290,500001.0
18291,500001.0
18292,500001.0
18293,500001.0
18294,500001.0
18295,500001.0
18296,500001.0
18297,500001.0
18298,500001.0
18299,461200.0
18300,440900.0
18301,437100.0
18302,265000.0
18303,314100.0
18304,360900.0
18305,451300.0
18306,463700.0
18307,417800.0
18308,443800.0
18309,432900.0
18310,362100.0
18311,373100.0
18312,438400.0
18313,431900.0
18314,425500.0
18315,406300.0
18316,397400.0
18317,373400.0
18318,376600.0
18319,398100.0
18320,500001.0
18321,500001.0
18322,500001.0
18323,500001.0
18324,446600.0
18325,500001.0
18326,492000.0
18327,500001.0
18328,500001.0
18329,500001.0
18330,500001.0
18331,500001.0
18332,425000.0
18333,402500.0
18334,356000.0
18335,405900.0
18336,500001.0
18337,500001.0
18338,500001.0
18339,500001.0
18340,500001.0
18341,500001.0
18342,500001.0
18343,476300.0
18344,404800.0
18345,378600.0
18346,375000.0
18347,500001.0
18348,500001.0
18349,387500.0
18350,475000.0
18351,500001.0
18352,500001.0
18353,500001.0
18354,500001.0
18355,500001.0
18356,500001.0
18357,500001.0
18358,500001.0
18359,500001.0
18360,500001.0
18361,500001.0
18362,500001.0
18363,500001.0
18364,500001.0
18365,360000.0
18366,500001.0
18367,318700.0
18368,279900.0
18369,293300.0
18370,398500.0
18371,226400.0
18372,255800.0
18373,361200.0
18374,271400.0
18375,362700.0
18376,459200.0
18377,473400.0
18378,485000.0
18379,405900.0
18380,500001.0
18381,500001.0
18382,500001.0
18383,434500.0
18384,418300.0
18385,348000.0
18386,387500.0
18387,355900.0
18388,361600.0
18389,394200.0
18390,361400.0
18391,305600.0
18392,279300.0
18393,279500.0
18394,269400.0
18395,246500.0
18396,253800.0
18397,191100.0
18398,299300.0
18399,233900.0
18400,234600.0
18401,245200.0
18402,274100.0
18403,238800.0
18404,237600.0
18405,262400.0
18406,230900.0
18407,224000.0
18408,221500.0
18409,279100.0
18410,209700.0
18411,195000.0
18412,184400.0
18413,294200.0
18414,198400.0
18415,250800.0
18416,282600.0
18417,253200.0
18418,311500.0
18419,218700.0
18420,259300.0
18421,236200.0
18422,249500.0
18423,350000.0
18424,244500.0
18425,213100.0
18426,194300.0
18427,123400.0
18428,234500.0
18429,224100.0
18430,265700.0
18431,289200.0
18432,311800.0
18433,291200.0
18434,184800.0
18435,257400.0
18436,141600.0
18437,183900.0
18438,241200.0
18439,237400.0
18440,234400.0
18441,241000.0
18442,245600.0
18443,241200.0
18444,159000.0
18445,251800.0
18446,291500.0
18447,233100.0
18448,253300.0
18449,248000.0
18450,257200.0
18451,278300.0
18452,262700.0
18453,217100.0
18454,229100.0
18455,289600.0
18456,259500.0
18457,265800.0
18458,272400.0
18459,260700.0
18460,260500.0
18461,500001.0
18462,261100.0
18463,385700.0
18464,500001.0
18465,394100.0
18466,467700.0
18467,412600.0
18468,416300.0
18469,344500.0
18470,288100.0
18471,229800.0
18472,248200.0
18473,386200.0
18474,226900.0
18475,239300.0
18476,436700.0
18477,321700.0
18478,335000.0
18479,300800.0
18480,393100.0
18481,386800.0
18482,350000.0
18483,260700.0
18484,234000.0
18485,260300.0
18486,279800.0
18487,264700.0
18488,308700.0
18489,251500.0
18490,298500.0
18491,198600.0
18492,203600.0
18493,228600.0
18494,178000.0
18495,170300.0
18496,160100.0
18497,305000.0
18498,374600.0
18499,500001.0
18500,262500.0
18501,131300.0
18502,340900.0
18503,390000.0
18504,400000.0
18505,350000.0
18506,137500.0
18507,271400.0
18508,263100.0
18509,281500.0
18510,256300.0
18511,239200.0
18512,233000.0
18513,265300.0
18514,245000.0
18515,187500.0
18516,212500.0
18517,404700.0
18518,367600.0
18519,362300.0
18520,131300.0
18521,263800.0
18522,294100.0
18523,320900.0
18524,258300.0
18525,266400.0
18526,253100.0
18527,238600.0
18528,223900.0
18529,255400.0
18530,229400.0
18531,217500.0
18532,166700.0
18533,195300.0
18534,260900.0
18535,232800.0
18536,240000.0
18537,275000.0
18538,242400.0
18539,240500.0
18540,400000.0
18541,326700.0
18542,234400.0
18543,225000.0
18544,262500.0
18545,237500.0
18546,232600.0
18547,250000.0
18548,281300.0
18549,112500.0
18550,243500.0
18551,216100.0
18552,202000.0
18553,196400.0
18554,206400.0
18555,284200.0
18556,263800.0
18557,388500.0
18558,226500.0
18559,258300.0
18560,276000.0
18561,265800.0
18562,116600.0
18563,173200.0
18564,156000.0
18565,151700.0
18566,164600.0
18567,218100.0
18568,194500.0
18569,177800.0
18570,238300.0
18571,160700.0
18572,161400.0
18573,155000.0
18574,151400.0
18575,162000.0
18576,121400.0
18577,190400.0
18578,184300.0
18579,190000.0
18580,169700.0
18581,194800.0
18582,189100.0
18583,241200.0
18584,178400.0
18585,171300.0
18586,192200.0
18587,190100.0
18588,177500.0
18589,334000.0
18590,315800.0
18591,350000.0
18592,240000.0
18593,222600.0
18594,231600.0
18595,239600.0
18596,214300.0
18597,204800.0
18598,202300.0
18599,206900.0
18600,284100.0
18601,185100.0
18602,273300.0
18603,273900.0
18604,206800.0
18605,204100.0
18606,180300.0
18607,394900.0
18608,383300.0
18609,154500.0
18610,196400.0
18611,146300.0
18612,270000.0
18613,201300.0
18614,232300.0
18615,220900.0
18616,203700.0
18617,312300.0
18618,322000.0
18619,500001.0
18620,440500.0
18621,261500.0
18622,240000.0
18623,190900.0
18624,308100.0
18625,373400.0
18626,397700.0
18627,331500.0
18628,402300.0
18629,356600.0
18630,363500.0
18631,386400.0
18632,340600.0
18633,390000.0
18634,353000.0
18635,304400.0
18636,355300.0
18637,371600.0
18638,262400.0
18639,272900.0
18640,215800.0
18641,207000.0
18642,234600.0
18643,215600.0
18644,251900.0
18645,258300.0
18646,213200.0
18647,256700.0
18648,422400.0
18649,377300.0
18650,294400.0
18651,228500.0
18652,234600.0
18653,245100.0
18654,229200.0
18655,252400.0
18656,228600.0
18657,263800.0
18658,290700.0
18659,264300.0
18660,261200.0
18661,330800.0
18662,283500.0
18663,315200.0
18664,305200.0
18665,238000.0
18666,221700.0
18667,351800.0
18668,322300.0
18669,233300.0
18670,289500.0
18671,231900.0
18672,252300.0
18673,308800.0
18674,295200.0
18675,321100.0
18676,335500.0
18677,368400.0
18678,307900.0
18679,352000.0
18680,300000.0
18681,420000.0
18682,290400.0
18683,298600.0
18684,349300.0
18685,288400.0
18686,279800.0
18687,228600.0
18688,305600.0
18689,190800.0
18690,202700.0
18691,229100.0
18692,224700.0
18693,187500.0
18694,81300.0
18695,68900.0
18696,76900.0
18697,72600.0
18698,74800.0
18699,118800.0
18700,101700.0
18701,87500.0
18702,82800.0
18703,58200.0
18704,101200.0
18705,75300.0
18706,86900.0
18707,78200.0
18708,75600.0
18709,104200.0
18710,84400.0
18711,138900.0
18712,58200.0
18713,148700.0
18714,120100.0
18715,90100.0
18716,103100.0
18717,122900.0
18718,66500.0
18719,105000.0
18720,111400.0
18721,78700.0
18722,94200.0
18723,151600.0
18724,111100.0
18725,114200.0
18726,98800.0
18727,64800.0
18728,136700.0
18729,113300.0
18730,146500.0
18731,86500.0
18732,72000.0
18733,80800.0
18734,85900.0
18735,100600.0
18736,98100.0
18737,81600.0
18738,85200.0
18739,97800.0
18740,77300.0
18741,69400.0
18742,67900.0
18743,75900.0
18744,93800.0
18745,100100.0
18746,119200.0
18747,116700.0
18748,118400.0
18749,83100.0
18750,84700.0
18751,92200.0
18752,80400.0
18753,61500.0
18754,60600.0
18755,56600.0
18756,59800.0
18757,65600.0
18758,75800.0
18759,141600.0
18760,128300.0
18761,130700.0
18762,108500.0
18763,105400.0
18764,75800.0
18765,129800.0
18766,138500.0
18767,150800.0
18768,116800.0
18769,66800.0
18770,60400.0
18771,48100.0
18772,59800.0
18773,63000.0
18774,66000.0
18775,68500.0
18776,78600.0
18777,80600.0
18778,98700.0
18779,95500.0
18780,59000.0
18781,76400.0
18782,101600.0
18783,66100.0
18784,74800.0
18785,85400.0
18786,76400.0
18787,97700.0
18788,105700.0
18789,98500.0
18790,76500.0
18791,74500.0
18792,93400.0
18793,171200.0
18794,123200.0
18795,65800.0
18796,78800.0
18797,107800.0
18798,73200.0
18799,52000.0
18800,65600.0
18801,87500.0
18802,141200.0
18803,101000.0
18804,99500.0
18805,80400.0
18806,77400.0
18807,90300.0
18808,77800.0
18809,61300.0
18810,57800.0
18811,64500.0
18812,90300.0
18813,88700.0
18814,77500.0
18815,72900.0
18816,93000.0
18817,71000.0
18818,62500.0
18819,92400.0
18820,68600.0
18821,66600.0
18822,96100.0
18823,43500.0
18824,44000.0
18825,58600.0
18826,55400.0
18827,61400.0
18828,53500.0
18829,64600.0
18830,54400.0
18831,65400.0
18832,62000.0
18833,70100.0
18834,55700.0
18835,81300.0
18836,71200.0
18837,63200.0
18838,57500.0
18839,94200.0
18840,100000.0
18841,60900.0
18842,79600.0
18843,61700.0
18844,63300.0
18845,81100.0
18846,76100.0
18847,46200.0
18848,53100.0
18849,80100.0
18850,71900.0
18851,81500.0
18852,97100.0
18853,110100.0
18854,128800.0
18855,57500.0
18856,65500.0
18857,56000.0
18858,34200.0
18859,62900.0
18860,179500.0
18861,214800.0
18862,131000.0
18863,124600.0
18864,129900.0
18865,112700.0
18866,93300.0
18867,111600.0
18868,110800.0
18869,111900.0
18870,88700.0
18871,127000.0
18872,171900.0
18873,96700.0
18874,94800.0
18875,225200.0
18876,87900.0
18877,90000.0
18878,162500.0
18879,94600.0
18880,133300.0
18881,109400.0
18882,109900.0
18883,147900.0
18884,97200.0
18885,92800.0
18886,103500.0
18887,107300.0
18888,99200.0
18889,92800.0
18890,145800.0
18891,141500.0
18892,148200.0
18893,142900.0
18894,126900.0
18895,152400.0
18896,166900.0
18897,109800.0
18898,103100.0
18899,97900.0
18900,93800.0
18901,98400.0
18902,109700.0
18903,103700.0
18904,111800.0
18905,120000.0
18906,121900.0
18907,134700.0
18908,123700.0
18909,150600.0
18910,91200.0
18911,131600.0
18912,144100.0
18913,123600.0
18914,171100.0
18915,86400.0
18916,90400.0
18917,168500.0
18918,185100.0
18919,208300.0
18920,217500.0
18921,201800.0
18922,219700.0
18923,190300.0
18924,187100.0
18925,195800.0
18926,229200.0
18927,210000.0
18928,166300.0
18929,150600.0
18930,143100.0
18931,122500.0
18932,170200.0
18933,328800.0
18934,393000.0
18935,320400.0
18936,176100.0
18937,161300.0
18938,197700.0
18939,195000.0
18940,171300.0
18941,173400.0
18942,305200.0
18943,135000.0
18944,130600.0
18945,144000.0
18946,223900.0
18947,161700.0
18948,187100.0
18949,162500.0
18950,98900.0
18951,99000.0
18952,99000.0
18953,107200.0
18954,105900.0
18955,129800.0
18956,94200.0
18957,105400.0
18958,105900.0
18959,92200.0
18960,110400.0
18961,125000.0
18962,126300.0
18963,129600.0
18964,118500.0
18965,108500.0
18966,104700.0
18967,101100.0
18968,99100.0
18969,120400.0
18970,126600.0
18971,131600.0
18972,191300.0
18973,157700.0
18974,87500.0
18975,92900.0
18976,134800.0
18977,137900.0
18978,131300.0
18979,126500.0
18980,142900.0
18981,140400.0
18982,139700.0
18983,137500.0
18984,261100.0
18985,81300.0
18986,120100.0
18987,143800.0
18988,78600.0
18989,205100.0
18990,250000.0
18991,281200.0
18992,298400.0
18993,245800.0
18994,232800.0
18995,260900.0
18996,193800.0
18997,151700.0
18998,143500.0
18999,150200.0
19000,140100.0
19001,181000.0
19002,142100.0
19003,158300.0
19004,130600.0
19005,250000.0
19006,137500.0
19007,101700.0
19008,102900.0
19009,126000.0
19010,118900.0
19011,158500.0
19012,189700.0
19013,315200.0
19014,112500.0
19015,122000.0
19016,127200.0
19017,117300.0
19018,140300.0
19019,218800.0
19020,132600.0
19021,134800.0
19022,126800.0
19023,129500.0
19024,132200.0
19025,151700.0
19026,136000.0
19027,173400.0
19028,175700.0
19029,146200.0
19030,216400.0
19031,198000.0
19032,228200.0
19033,191900.0
19034,111500.0
19035,101100.0
19036,125000.0
19037,117600.0
19038,118800.0
19039,84400.0
19040,135600.0
19041,210000.0
19042,178500.0
19043,93800.0
19044,128500.0
19045,154800.0
19046,166500.0
19047,146400.0
19048,107500.0
19049,122700.0
19050,98100.0
19051,133100.0
19052,212500.0
19053,96400.0
19054,94900.0
19055,164400.0
19056,115800.0
19057,81300.0
19058,308400.0
19059,251800.0
19060,254700.0
19061,257900.0
19062,209500.0
19063,333300.0
19064,233500.0
19065,173300.0
19066,271700.0
19067,297600.0
19068,208000.0
19069,262300.0
19070,248300.0
19071,332300.0
19072,195500.0
19073,195500.0
19074,193600.0
19075,171300.0
19076,242100.0
19077,213200.0
19078,261000.0
19079,176000.0
19080,192100.0
19081,166200.0
19082,186800.0
19083,149300.0
19084,211700.0
19085,306600.0
19086,295700.0
19087,165100.0
19088,202800.0
19089,190100.0
19090,185900.0
19091,193800.0
19092,201800.0
19093,204900.0
19094,204500.0
19095,188500.0
19096,198400.0
19097,181900.0
19098,156500.0
19099,170200.0
19100,215200.0
19101,189100.0
19102,196500.0
19103,250500.0
19104,246300.0
19105,234500.0
19106,202300.0
19107,75000.0
19108,145500.0
19109,194100.0
19110,230900.0
19111,228800.0
19112,232100.0
19113,267100.0
19114,291100.0
19115,223800.0
19116,200800.0
19117,252300.0
19118,200600.0
19119,251300.0
19120,244000.0
19121,151600.0
19122,193300.0
19123,243600.0
19124,227600.0
19125,162600.0
19126,285000.0
19127,288500.0
19128,306000.0
19129,261800.0
19130,268000.0
19131,317700.0
19132,310300.0
19133,162500.0
19134,248000.0
19135,292700.0
19136,292100.0
19137,209600.0
19138,183600.0
19139,157600.0
19140,258100.0
19141,158700.0
19142,172400.0
19143,163500.0
19144,160400.0
19145,121600.0
19146,156300.0
19147,255300.0
19148,135500.0
19149,104200.0
19150,146500.0
19151,67500.0
19152,154500.0
19153,162000.0
19154,214000.0
19155,253000.0
19156,191800.0
19157,177500.0
19158,257800.0
19159,227100.0
19160,325400.0
19161,184100.0
19162,165400.0
19163,220300.0
19164,160200.0
19165,141400.0
19166,114100.0
19167,129200.0
19168,140600.0
19169,168100.0
19170,324700.0
19171,215900.0
19172,196400.0
19173,191900.0
19174,343100.0
19175,344100.0
19176,196400.0
19177,202700.0
19178,208400.0
19179,334400.0
19180,246900.0
19181,259800.0
19182,269200.0
19183,201200.0
19184,216700.0
19185,384600.0
19186,221100.0
19187,293500.0
19188,242600.0
19189,172200.0
19190,169700.0
19191,190600.0
19192,163100.0
19193,161200.0
19194,168300.0
19195,161200.0
19196,178300.0
19197,183000.0
19198,193200.0
19199,165000.0
19200,157800.0
19201,129900.0
19202,124000.0
19203,137500.0
19204,258300.0
19205,350000.0
19206,164800.0
19207,157000.0
19208,175500.0
19209,169400.0
19210,159300.0
19211,167200.0
19212,185400.0
19213,222100.0
19214,233300.0
19215,188800.0
19216,244600.0
19217,194300.0
19218,202900.0
19219,190300.0
19220,141300.0
19221,213300.0
19222,240200.0
19223,275900.0
19224,240500.0
19225,289100.0
19226,381300.0
19227,330900.0
19228,190300.0
19229,186200.0
19230,172600.0
19231,187800.0
19232,176200.0
19233,190500.0
19234,313000.0
19235,255700.0
19236,214400.0
19237,341500.0
19238,265200.0
19239,265600.0
19240,231800.0
19241,254200.0
19242,192000.0
19243,248300.0
19244,224100.0
19245,252100.0
19246,135400.0
19247,156500.0
19248,161700.0
19249,91500.0
19250,178300.0
19251,197400.0
19252,191000.0
19253,248600.0
19254,142800.0
19255,146900.0
19256,199200.0
19257,213100.0
19258,150000.0
19259,170900.0
19260,179200.0
19261,147900.0
19262,140300.0
19263,140400.0
19264,145000.0
19265,146200.0
19266,129200.0
19267,164300.0
19268,142300.0
19269,167600.0
19270,183600.0
19271,304700.0
19272,170200.0
19273,180000.0
19274,345300.0
19275,185600.0
19276,141000.0
19277,143200.0
19278,131100.0
19279,146000.0
19280,143800.0
19281,150000.0
19282,152300.0
19283,157300.0
19284,183300.0
19285,149100.0
19286,144000.0
19287,197500.0
19288,165000.0
19289,169300.0
19290,237300.0
19291,244400.0
19292,204600.0
19293,178500.0
19294,194400.0
19295,175000.0
19296,215900.0
19297,257200.0
19298,166700.0
19299,216900.0
19300,260300.0
19301,233700.0
19302,240900.0
19303,259900.0
19304,222400.0
19305,271400.0
19306,290700.0
19307,244100.0
19308,276200.0
19309,293900.0
19310,305000.0
19311,267500.0
19312,209500.0
19313,268300.0
19314,172200.0
19315,269800.0
19316,296800.0
19317,132500.0
19318,120000.0
19319,162100.0
19320,118300.0
19321,136900.0
19322,153100.0
19323,132700.0
19324,98700.0
19325,148800.0
19326,117000.0
19327,146500.0
19328,187800.0
19329,249200.0
19330,266200.0
19331,117100.0
19332,251900.0
19333,240800.0
19334,195100.0
19335,183200.0
19336,250800.0
19337,139300.0
19338,172900.0
19339,213800.0
19340,173700.0
19341,160000.0
19342,183300.0
19343,174000.0
19344,176100.0
19345,188600.0
19346,168800.0
19347,201700.0
19348,244600.0
19349,246200.0
19350,266700.0
19351,287800.0
19352,151300.0
19353,228000.0
19354,241700.0
19355,210000.0
19356,171900.0
19357,140600.0
19358,138800.0
19359,133300.0
19360,134100.0
19361,164400.0
19362,295400.0
19363,131300.0
19364,157500.0
19365,232600.0
19366,122900.0
19367,112500.0
19368,262500.0
19369,268800.0
19370,364800.0
19371,208300.0
19372,269500.0
19373,173300.0
19374,156300.0
19375,183300.0
19376,275300.0
19377,187500.0
19378,282100.0
19379,142700.0
19380,85400.0
19381,109400.0
19382,96400.0
19383,94700.0
19384,113300.0
19385,77300.0
19386,77100.0
19387,88900.0
19388,116400.0
19389,85000.0
19390,131200.0
19391,71300.0
19392,75000.0
19393,87200.0
19394,116700.0
19395,85200.0
19396,112500.0
19397,121900.0
19398,91900.0
19399,90200.0
19400,156500.0
19401,92700.0
19402,81500.0
19403,179500.0
19404,268800.0
19405,160900.0
19406,174400.0
19407,176700.0
19408,170200.0
19409,156300.0
19410,174100.0
19411,248600.0
19412,435000.0
19413,161100.0
19414,155900.0
19415,212500.0
19416,129300.0
19417,187500.0
19418,220000.0
19419,171400.0
19420,187500.0
19421,151900.0
19422,197500.0
19423,195500.0
19424,131300.0
19425,137700.0
19426,125400.0
19427,175000.0
19428,142200.0
19429,196900.0
19430,150100.0
19431,146400.0
19432,162800.0
19433,129100.0
19434,150000.0
19435,162500.0
19436,147500.0
19437,135600.0
19438,146200.0
19439,182400.0
19440,158100.0
19441,109700.0
19442,87500.0
19443,92700.0
19444,81400.0
19445,145000.0
19446,146000.0
19447,160900.0
19448,114500.0
19449,110400.0
19450,110500.0
19451,106400.0
19452,162100.0
19453,137600.0
19454,138300.0
19455,188400.0
19456,225000.0
19457,138500.0
19458,148100.0
19459,290500.0
19460,185100.0
19461,199400.0
19462,94900.0
19463,149600.0
19464,160900.0
19465,114300.0
19466,130300.0
19467,163700.0
19468,112800.0
19469,112700.0
19470,107400.0
19471,155500.0
19472,121200.0
19473,118600.0
19474,117300.0
19475,114300.0
19476,163200.0
19477,121500.0
19478,137500.0
19479,145200.0
19480,127900.0
19481,179800.0
19482,114200.0
19483,100600.0
19484,103100.0
19485,127100.0
19486,109100.0
19487,90500.0
19488,107000.0
19489,135600.0
19490,106000.0
19491,86600.0
19492,119000.0
19493,110200.0
19494,108100.0
19495,151400.0
19496,138100.0
19497,152000.0
19498,149400.0
19499,111500.0
19500,98300.0
19501,75500.0
19502,109900.0
19503,125000.0
19504,106000.0
19505,102300.0
19506,120000.0
19507,150000.0
19508,125000.0
19509,88300.0
19510,81800.0
19511,83900.0
19512,59000.0
19513,81300.0
19514,77700.0
19515,95800.0
19516,75000.0
19517,69900.0
19518,81300.0
19519,67500.0
19520,99600.0
19521,70000.0
19522,187500.0
19523,82500.0
19524,162500.0
19525,90600.0
19526,137500.0
19527,90700.0
19528,95500.0
19529,172200.0
19530,110700.0
19531,130300.0
19532,82500.0
19533,76300.0
19534,81300.0
19535,119000.0
19536,189200.0
19537,275000.0
19538,107000.0
19539,95500.0
19540,88300.0
19541,69400.0
19542,450000.0
19543,67500.0
19544,65000.0
19545,58800.0
19546,73800.0
19547,80900.0
19548,74900.0
19549,79500.0
19550,73700.0
19551,81300.0
19552,60000.0
19553,75000.0
19554,54100.0
19555,129300.0
19556,62900.0
19557,82100.0
19558,68000.0
19559,58400.0
19560,60000.0
19561,145900.0
19562,122000.0
19563,63600.0
19564,129300.0
19565,142200.0
19566,93400.0
19567,103900.0
19568,97400.0
19569,102900.0
19570,81500.0
19571,111300.0
19572,99500.0
19573,174800.0
19574,127800.0
19575,87500.0
19576,137500.0
19577,116100.0
19578,143600.0
19579,170500.0
19580,201300.0
19581,96800.0
19582,84300.0
19583,79200.0
19584,154200.0
19585,81800.0
19586,87900.0
19587,175000.0
19588,178600.0
19589,171400.0
19590,193800.0
19591,204300.0
19592,142500.0
19593,86200.0
19594,133600.0
19595,195800.0
19596,123100.0
19597,180500.0
19598,65400.0
19599,166100.0
19600,154800.0
19601,129700.0
19602,121400.0
19603,82800.0
19604,91900.0
19605,97900.0
19606,129200.0
19607,187500.0
19608,125200.0
19609,115200.0
19610,128100.0
19611,92700.0
19612,145600.0
19613,161900.0
19614,86500.0
19615,100000.0
19616,112500.0
19617,162500.0
19618,170800.0
19619,162500.0
19620,73500.0
19621,74200.0
19622,75000.0
19623,112500.0
19624,95000.0
19625,71500.0
19626,106000.0
19627,82100.0
19628,115500.0
19629,141800.0
19630,156900.0
19631,175000.0
19632,275000.0
19633,250000.0
19634,157500.0
19635,125000.0
19636,139100.0
19637,135900.0
19638,137500.0
19639,96300.0
19640,108300.0
19641,90600.0
19642,181300.0
19643,164800.0
19644,145800.0
19645,131300.0
19646,160700.0
19647,110300.0
19648,159400.0
19649,145600.0
19650,133600.0
19651,122500.0
19652,82800.0
19653,76400.0
19654,69500.0
19655,89400.0
19656,61500.0
19657,104600.0
19658,127100.0
19659,127500.0
19660,93100.0
19661,97300.0
19662,85700.0
19663,86100.0
19664,122400.0
19665,165800.0
19666,150000.0
19667,135400.0
19668,118500.0
19669,138400.0
19670,106500.0
19671,150000.0
19672,124800.0
19673,126800.0
19674,198400.0
19675,110700.0
19676,103800.0
19677,71800.0
19678,97100.0
19679,72500.0
19680,73500.0
19681,74000.0
19682,65300.0
19683,68300.0
19684,61500.0
19685,65200.0
19686,64100.0
19687,79500.0
19688,63400.0
19689,83800.0
19690,98800.0
19691,65900.0
19692,53000.0
19693,225000.0
19694,94200.0
19695,117500.0
19696,97200.0
19697,100100.0
19698,123800.0
19699,99700.0
19700,179700.0
19701,89100.0
19702,141700.0
19703,110700.0
19704,92900.0
19705,96200.0
19706,94600.0
19707,115200.0
19708,112300.0
19709,134000.0
19710,102400.0
19711,114800.0
19712,124900.0
19713,101400.0
19714,61600.0
19715,64100.0
19716,100000.0
19717,58000.0
19718,72500.0
19719,71200.0
19720,97900.0
19721,62000.0
19722,67500.0
19723,110400.0
19724,86000.0
19725,118800.0
19726,100000.0
19727,106300.0
19728,98200.0
19729,258300.0
19730,137500.0
19731,72700.0
19732,94000.0
19733,82300.0
19734,79100.0
19735,79800.0
19736,106300.0
19737,83900.0
19738,92200.0
19739,81300.0
19740,84800.0
19741,55600.0
19742,87500.0
19743,137900.0
19744,87700.0
19745,104300.0
19746,63700.0
19747,70500.0
19748,128800.0
19749,60800.0
19750,51900.0
19751,54100.0
19752,88900.0
19753,84400.0
19754,73600.0
19755,63200.0
19756,64900.0
19757,55100.0
19758,64700.0
19759,51600.0
19760,59200.0
19761,59000.0
19762,55000.0
19763,68200.0
19764,44400.0
19765,63300.0
19766,58400.0
19767,68400.0
19768,58200.0
19769,91700.0
19770,77200.0
19771,60800.0
19772,57400.0
19773,62700.0
19774,86400.0
19775,54400.0
19776,79800.0
19777,54200.0
19778,59500.0
19779,53500.0
19780,90400.0
19781,88900.0
19782,93100.0
19783,91200.0
19784,102100.0
19785,71700.0
19786,81300.0
19787,94200.0
19788,88800.0
19789,66000.0
19790,75000.0
19791,79200.0
19792,79200.0
19793,84700.0
19794,55000.0
19795,65000.0
19796,73700.0
19797,49600.0
19798,61500.0
19799,48800.0
19800,56700.0
19801,37500.0
19802,14999.0
19803,41300.0
19804,64500.0
19805,67500.0
19806,87500.0
19807,80000.0
19808,85200.0
19809,118800.0
19810,143300.0
19811,139700.0
19812,147100.0
19813,118800.0
19814,59100.0
19815,57400.0
19816,58300.0
19817,65600.0
19818,109100.0
19819,41700.0
19820,100000.0
19821,106300.0
19822,49200.0
19823,62000.0
19824,110300.0
19825,93500.0
19826,108900.0
19827,67400.0
19828,80400.0
19829,95300.0
19830,72000.0
19831,84700.0
19832,51800.0
19833,51400.0
19834,59000.0
19835,59100.0
19836,65000.0
19837,53200.0
19838,50300.0
19839,43000.0
19840,74300.0
19841,71300.0
19842,57600.0
19843,55800.0
19844,52500.0
19845,51700.0
19846,92800.0
19847,60000.0
19848,129200.0
19849,145700.0
19850,53500.0
19851,53500.0
19852,58000.0
19853,123800.0
19854,68600.0
19855,69600.0
19856,52900.0
19857,48000.0
19858,60200.0
19859,53300.0
19860,64900.0
19861,48100.0
19862,65200.0
19863,68400.0
19864,231300.0
19865,239100.0
19866,150500.0
19867,126600.0
19868,93700.0
19869,105600.0
19870,132000.0
19871,50600.0
19872,71000.0
19873,63100.0
19874,54100.0
19875,112500.0
19876,84900.0
19877,154800.0
19878,83700.0
19879,72400.0
19880,55500.0
19881,58600.0
19882,95000.0
19883,96900.0
19884,92700.0
19885,93800.0
19886,76500.0
19887,66200.0
19888,79300.0
19889,80200.0
19890,72500.0
19891,48300.0
19892,61900.0
19893,57000.0
19894,45600.0
19895,41400.0
19896,49400.0
19897,54100.0
19898,69100.0
19899,65900.0
19900,64600.0
19901,62900.0
19902,66900.0
19903,67200.0
19904,89200.0
19905,110200.0
19906,113100.0
19907,72200.0
19908,84600.0
19909,77000.0
19910,92500.0
19911,109000.0
19912,88800.0
19913,101900.0
19914,82800.0
19915,97300.0
19916,92600.0
19917,86300.0
19918,118600.0
19919,177300.0
19920,86600.0
19921,83800.0
19922,94600.0
19923,89200.0
19924,82800.0
19925,88600.0
19926,85500.0
19927,121300.0
19928,87700.0
19929,87500.0
19930,107300.0
19931,113000.0
19932,133800.0
19933,93400.0
19934,88900.0
19935,74400.0
19936,115600.0
19937,93200.0
19938,104200.0
19939,89200.0
19940,120100.0
19941,73600.0
19942,132800.0
19943,68300.0
19944,64800.0
19945,60000.0
19946,54600.0
19947,60300.0
19948,50200.0
19949,54100.0
19950,90200.0
19951,106800.0
19952,78200.0
19953,89900.0
19954,67000.0
19955,68400.0
19956,108100.0
19957,95400.0
19958,78300.0
19959,90000.0
19960,139200.0
19961,66000.0
19962,129200.0
19963,70400.0
19964,114200.0
19965,55600.0
19966,59300.0
19967,74300.0
19968,47700.0
19969,44600.0
19970,49500.0
19971,58400.0
19972,137500.0
19973,113900.0
19974,65700.0
19975,99100.0
19976,71300.0
19977,82100.0
19978,71300.0
19979,128900.0
19980,61200.0
19981,77100.0
19982,54400.0
19983,54400.0
19984,63800.0
19985,74500.0
19986,63100.0
19987,64500.0
19988,83300.0
19989,72300.0
19990,69700.0
19991,50800.0
19992,51100.0
19993,51500.0
19994,66100.0
19995,67800.0
19996,106900.0
19997,49200.0
19998,112500.0
19999,48700.0
20000,112500.0
20001,112500.0
20002,42500.0
20003,71300.0
20004,85900.0
20005,40900.0
20006,113700.0
20007,95500.0
20008,49000.0
